CustomerID,Country,TotalQuantity,TotalSpent,Frequency,AvgTicket,UniqueProducts,AvgUnitPrice,Recency,LastPurchase
13398,United Kingdom,281,457.34,1,457.34,26,3.4296153846153845,192,2011-05-31 13:17:00
13402,United Kingdom,479,621.23,2,310.615,32,1.97974358974359,127,2011-08-04 15:51:00
13403,United Kingdom,44,75.0,1,75.0,3,2.9166666666666665,18,2011-11-22 08:28:00
13404,United Kingdom,111,252.49,2,126.245,11,2.900909090909091,1,2011-12-08 15:37:00
13405,United Kingdom,165,572.451,3,190.817,25,5.427814814814814,74,2011-09-26 17:01:00
13408,United Kingdom,16232,28117.04,62,453.5006451612903,234,2.439100418410042,2,2011-12-08 09:05:00
13410,United Kingdom,518,1003.06,5,200.612,15,2.440714285714286,24,2011-11-15 15:33:00
13411,United Kingdom,72,213.55,1,213.55,17,3.263888888888889,107,2011-08-24 13:57:00
13414,United Kingdom,1574,1390.5,3,463.5,23,1.8404166666666668,134,2011-07-29 11:45:00
13416,United Kingdom,142,712.5,2,356.25,11,5.455263157894737,44,2011-10-27 08:56:00
13417,United Kingdom,162,640.83,2,320.415,26,6.356428571428571,5,2011-12-05 08:49:00
13418,United Kingdom,3918,6127.43,18,340.4127777777778,223,2.9381578947368423,12,2011-11-28 10:23:00
13419,United Kingdom,275,221.06,1,221.06,16,1.011875,64,2011-10-07 12:49:00
13420,United Kingdom,101,159.85,2,79.925,8,3.5425,150,2011-07-13 08:48:00
13421,United Kingdom,1181,1851.08,2,925.54,88,2.088461538461538,40,2011-10-30 14:21:00
13422,United Kingdom,1326,2626.3,1,2626.3,127,3.0306299212598424,64,2011-10-06 13:42:00
13425,United Kingdom,1123,1624.21,3,541.4033333333333,66,2.634102564102564,108,2011-08-23 17:13:00
13426,United Kingdom,2245,3641.32,10,364.132,103,1.8858598726114648,1,2011-12-09 08:59:00
13427,United Kingdom,545,582.6,3,194.20000000000002,25,1.6500000000000001,19,2011-11-20 13:02:00
13428,United Kingdom,156,218.47,1,218.47,70,1.9724324324324325,10,2011-11-29 14:20:00
13429,United Kingdom,1390,1006.8,4,251.7,55,1.2207462686567165,11,2011-11-29 09:10:00
13430,United Kingdom,751,679.45,2,339.725,48,1.6575510204081632,19,2011-11-21 08:19:00
13431,United Kingdom,672,1269.1,2,634.55,44,3.2167391304347825,67,2011-10-03 13:49:00
13434,United Kingdom,300,534.24,2,267.12,9,1.652,74,2011-09-26 14:30:00
13435,United Kingdom,2129,3809.8900000000003,7,544.2700000000001,68,2.935247524752475,5,2011-12-04 14:45:00
13436,United Kingdom,76,196.89,1,196.89,12,5.829999999999999,2,2011-12-08 10:33:00
13437,United Kingdom,1283,3408.06,7,486.86571428571426,143,4.8889820359281435,14,2011-11-25 14:00:00
13439,United Kingdom,242,283.71,1,283.71,54,1.7253703703703704,255,2011-03-29 14:20:00
13441,United Kingdom,204,296.64,1,296.64,13,1.926153846153846,92,2011-09-09 09:38:00
13447,United Kingdom,584,1129.14,3,376.38000000000005,55,3.139830508474576,23,2011-11-16 13:38:00
13448,United Kingdom,1660,3539.37,6,589.895,137,3.182205128205128,17,2011-11-23 12:33:00
13449,United Kingdom,222,291.88,1,291.88,19,1.924736842105263,24,2011-11-16 08:28:00
13450,United Kingdom,1982,2043.7199999999998,6,340.61999999999995,32,1.5401408450704224,27,2011-11-13 11:54:00
13451,United Kingdom,2149,2976.15,5,595.23,315,2.1018284424379234,26,2011-11-13 15:58:00
13452,United Kingdom,2,590.0,2,295.0,1,295.0,259,2011-03-25 14:19:00
13453,United Kingdom,134,356.97999999999996,2,178.48999999999998,16,4.546470588235294,166,2011-06-27 09:34:00
13455,United Kingdom,354,1058.34,2,529.17,42,4.624347826086956,25,2011-11-15 11:21:00
13456,United Kingdom,765,1766.72,6,294.4533333333333,43,3.458730158730159,18,2011-11-22 09:18:00
13458,United Kingdom,5508,9646.57,14,689.0407142857142,242,2.4352356020942407,7,2011-12-02 15:29:00
13460,United Kingdom,286,183.44,2,91.72,16,1.06,29,2011-11-10 17:17:00
13461,United Kingdom,1170,1445.0,3,481.6666666666667,14,1.5685185185185186,39,2011-11-01 09:01:00
13462,United Kingdom,62,151.5,1,151.5,9,3.388888888888889,253,2011-04-01 11:20:00
13464,United Kingdom,403,674.68,1,674.68,41,3.205609756097561,58,2011-10-12 15:01:00
13466,United Kingdom,259,307.9,1,307.9,17,2.841764705882353,184,2011-06-08 16:39:00
13467,United Kingdom,584,1083.71,2,541.855,89,2.731818181818182,11,2011-11-29 10:01:00
13468,United Kingdom,2589,5704.97,37,154.1883783783784,184,4.103245033112583,2,2011-12-08 10:39:00
13470,United Kingdom,100,165.0,2,82.5,7,1.65,99,2011-09-01 14:57:00
13471,United Kingdom,1590,2531.58,4,632.895,214,2.5075384615384615,1,2011-12-08 15:44:00
13473,United Kingdom,266,422.64,2,211.32,21,3.728095238095238,61,2011-10-10 11:20:00
13474,United Kingdom,132,229.59,1,229.59,59,2.32265625,236,2011-04-17 13:53:00
13475,United Kingdom,1012,1431.78,4,357.945,64,2.8886046511627907,191,2011-06-01 13:52:00
13476,United Kingdom,417,1238.47,2,619.235,56,8.79551724137931,179,2011-06-14 12:00:00
13477,United Kingdom,1021,1454.58,6,242.42999999999998,57,2.530886075949367,38,2011-11-02 12:04:00
13479,United Kingdom,134,300.95,2,150.475,14,4.6466666666666665,201,2011-05-23 10:45:00
13481,United Kingdom,1142,1804.56,5,360.912,98,2.2855963302752293,46,2011-10-25 09:07:00
13482,United Kingdom,116,184.64,1,184.64,11,2.439090909090909,232,2011-04-21 17:03:00
13483,United Kingdom,160,140.34,1,140.34,10,1.0559999999999998,66,2011-10-05 11:53:00
13484,United Kingdom,44,313.8,1,313.8,8,7.5,241,2011-04-12 16:30:00
13485,United Kingdom,277,454.24,1,454.24,23,2.425217391304348,233,2011-04-20 13:58:00
13486,United Kingdom,669,1122.41,3,374.1366666666667,69,2.9099999999999997,78,2011-09-22 13:13:00
13487,United Kingdom,265,575.4,3,191.79999999999998,26,4.451176470588235,58,2011-10-13 12:07:00
13488,United Kingdom,4518,8968.31,13,689.87,271,3.4669194312796208,17,2011-11-22 14:41:00
13489,United Kingdom,560,449.52,4,112.38,11,1.417142857142857,105,2011-08-26 13:16:00
13491,United Kingdom,903,1215.82,10,121.582,73,3.372093023255814,52,2011-10-19 08:32:00
13492,Switzerland,408,1269.84,3,423.28,38,4.5016,136,2011-07-26 14:25:00
13493,Switzerland,380,618.63,2,309.315,6,12.89625,275,2011-03-09 15:35:00
13494,United Kingdom,162,316.26000000000005,1,316.26000000000005,18,3.665,312,2011-02-01 11:58:00
13495,United Kingdom,829,2044.8700000000001,5,408.97400000000005,34,2.5783333333333336,8,2011-12-02 11:21:00
13496,United Kingdom,341,653.33,2,326.665,28,3.108285714285714,11,2011-11-29 10:58:00
13497,United Kingdom,163,348.05,2,174.025,19,2.973684210526316,283,2011-03-02 09:04:00
13499,United Kingdom,1365,1159.11,5,231.82199999999997,31,2.131666666666667,18,2011-11-22 11:21:00
13500,United Kingdom,609,1166.77,3,388.92333333333335,60,3.627076923076923,23,2011-11-16 15:35:00
13501,Switzerland,560,1340.32,1,1340.32,52,3.7321153846153843,288,2011-02-24 18:59:00
13502,United Kingdom,264,292.0,3,97.33333333333333,17,1.7977777777777777,17,2011-11-23 10:39:00
13503,United Kingdom,248,216.85,1,216.85,17,2.1811764705882353,71,2011-09-29 13:23:00
13504,United Kingdom,178,295.93,1,295.93,22,3.7018181818181817,64,2011-10-06 13:20:00
13505,Switzerland,2486,4393.63,4,1098.4075,182,3.2970232558139534,73,2011-09-28 11:56:00
13506,United Kingdom,324,458.52,2,229.26,26,2.8611538461538464,316,2011-01-27 13:53:00
13507,United Kingdom,1597,2479.16,4,619.79,146,3.3541975308641976,3,2011-12-06 13:13:00
13508,United Kingdom,24,110.97,1,110.97,12,5.1925,244,2011-04-10 11:58:00
13509,United Kingdom,1106,979.72,7,139.96,27,1.3643181818181818,9,2011-12-01 10:10:00
13510,United Kingdom,1386,1791.56,4,447.89,86,2.385913043478261,1,2011-12-08 13:46:00
13512,United Kingdom,143,251.21,1,251.21,15,4.1353333333333335,261,2011-03-24 10:03:00
13513,United Kingdom,109,205.1,1,205.1,10,3.685,127,2011-08-05 11:50:00
13514,United Kingdom,40,152.20000000000002,1,152.20000000000002,4,4.175000000000001,74,2011-09-27 09:39:00
13515,United Kingdom,681,891.12,4,222.78,50,2.1654237288135594,73,2011-09-28 11:26:00
13516,United Kingdom,985,1389.41,3,463.1366666666667,43,2.9477272727272723,21,2011-11-18 13:15:00
13517,United Kingdom,1369,2128.42,3,709.4733333333334,125,2.921631205673759,60,2011-10-11 11:43:00
13518,United Kingdom,392,659.4399999999999,1,659.4399999999999,36,2.7518421052631576,86,2011-09-15 10:29:00
13519,United Kingdom,23,122.75,1,122.75,8,6.34375,78,2011-09-22 18:24:00
13520,Switzerland,1649,3624.35,6,604.0583333333333,49,4.549462365591398,59,2011-10-12 10:20:00
13521,United Kingdom,736,1093.65,3,364.55,313,1.8141743119266056,1,2011-12-08 13:50:00
13522,United Kingdom,44,125.80000000000001,1,125.80000000000001,5,3.2700000000000005,30,2011-11-09 15:11:00
13523,United Kingdom,1752,3964.88,5,792.976,157,6.2013372093023245,33,2011-11-06 15:11:00
13524,United Kingdom,324,680.1800000000001,5,136.036,17,3.4651851851851854,41,2011-10-30 12:34:00
13525,United Kingdom,394,628.78,2,314.39,5,3.901666666666667,15,2011-11-25 12:01:00
13527,United Kingdom,1692,2287.51,7,326.7871428571429,153,2.858340807174888,34,2011-11-06 12:04:00
13529,United Kingdom,74,307.76,2,153.88,15,5.598666666666667,79,2011-09-22 09:15:00
13531,United Kingdom,174,483.8,2,241.9,17,4.539545454545455,205,2011-05-18 16:56:00
13532,United Kingdom,129,210.31,1,210.31,66,2.223181818181818,34,2011-11-06 12:25:00
13533,United Kingdom,204,270.79,3,90.26333333333334,61,1.9332894736842106,183,2011-06-10 11:54:00
13534,United Kingdom,2961,5870.08,25,234.8032,119,2.811013513513514,2,2011-12-07 14:52:00
13536,United Kingdom,2136,3448.29,7,492.61285714285714,91,3.2182681564245814,1,2011-12-08 16:38:00
13538,United Kingdom,175,1280.85,7,182.97857142857143,10,7.4764,43,2011-10-27 16:34:00
13539,United Kingdom,320,631.34,3,210.4466666666667,35,4.195135135135135,86,2011-09-15 10:18:00
13544,United Kingdom,127,291.41,2,145.705,76,2.943448275862069,40,2011-10-31 11:57:00
13546,United Kingdom,359,626.99,3,208.99666666666667,72,2.204285714285714,12,2011-11-27 14:50:00
13548,United Kingdom,441,682.41,2,341.205,114,2.8149193548387097,96,2011-09-04 14:50:00
13549,United Kingdom,458,918.2,7,131.17142857142858,37,3.5321568627450985,26,2011-11-14 09:20:00
13551,United Kingdom,12,91.80000000000001,1,91.80000000000001,4,7.65,319,2011-01-24 14:46:00
13552,United Kingdom,1417,3740.07,12,311.6725,82,3.9112844036697245,66,2011-10-04 15:19:00
13555,United Kingdom,2660,4149.28,4,1037.32,128,2.388235294117647,74,2011-09-27 12:36:00
13557,United Kingdom,546,584.06,2,292.03,31,1.4773529411764705,28,2011-11-11 15:24:00
13558,United Kingdom,344,605.06,4,151.265,123,2.2094857142857145,6,2011-12-04 11:24:00
13560,United Kingdom,64,174.37,1,174.37,32,2.9854545454545454,7,2011-12-02 13:11:00
13561,United Kingdom,83,141.85999999999999,1,141.85999999999999,14,3.5464285714285713,216,2011-05-08 12:39:00
13562,United Kingdom,757,1799.33,3,599.7766666666666,50,3.83719512195122,82,2011-09-19 10:51:00
13563,United Kingdom,209,777.53,2,388.765,49,8.512857142857143,84,2011-09-16 14:45:00
13564,United Kingdom,661,1749.02,3,583.0066666666667,68,10.248795180722892,144,2011-07-18 14:33:00
13565,United Kingdom,172,240.22,2,120.11,35,1.7186842105263158,19,2011-11-20 14:33:00
13566,United Kingdom,575,874.71,2,437.355,134,1.8909090909090909,41,2011-10-30 11:59:00
13568,United Kingdom,70,192.85,1,192.85,41,3.001136363636364,173,2011-06-19 14:42:00
13569,United Kingdom,164,373.75,2,186.875,73,3.1531764705882352,17,2011-11-22 13:07:00
13570,United Kingdom,161,239.49,1,239.49,27,2.102592592592593,243,2011-04-10 13:36:00
13571,United Kingdom,1759,2092.32,12,174.36,157,1.7267741935483871,13,2011-11-27 10:47:00
13572,United Kingdom,534,1384.25,1,1384.25,32,4.502424242424243,206,2011-05-18 11:59:00
13573,United Kingdom,303,294.4,2,147.2,24,3.5473076923076925,50,2011-10-20 14:33:00
13575,United Kingdom,449,732.0699999999999,5,146.414,41,2.1478260869565218,23,2011-11-16 13:14:00
13576,United Kingdom,2646,6717.34,18,373.18555555555554,78,3.223492063492064,10,2011-11-29 15:34:00
13577,United Kingdom,791,1687.6000000000001,4,421.90000000000003,61,3.086987951807229,25,2011-11-14 15:19:00
13579,United Kingdom,176,467.04,2,233.52,19,4.260434782608695,15,2011-11-25 08:41:00
13581,United Kingdom,30,118.0,1,118.0,10,4.48,309,2011-02-03 14:41:00
13583,United Kingdom,725,781.03,1,781.03,53,2.0120754716981133,156,2011-07-07 10:40:00
13584,United Kingdom,37,142.4,1,142.4,24,4.164583333333333,307,2011-02-06 12:49:00
13587,United Kingdom,180,712.4,1,712.4,8,6.63625,64,2011-10-07 12:31:00
13588,United Kingdom,2606,2478.95,9,275.43888888888887,131,1.376494252873563,16,2011-11-24 10:42:00
13589,United Kingdom,114,379.65,2,189.825,21,6.701428571428571,15,2011-11-25 12:10:00
13590,United Kingdom,1848,1981.92,6,330.32,70,1.8458620689655172,11,2011-11-28 12:54:00
13591,United Kingdom,485,1117.13,3,372.3766666666667,56,3.979310344827586,65,2011-10-06 12:26:00
13592,United Kingdom,84,247.95999999999998,4,61.989999999999995,15,6.26,36,2011-11-04 09:49:00
13593,United Kingdom,731,2037.0800000000002,5,407.41600000000005,77,4.3735156250000005,108,2011-08-23 13:35:00
13594,United Kingdom,359,396.97,1,396.97,26,1.5953846153846152,53,2011-10-18 10:19:00
13596,United Kingdom,406,697.04,2,348.52,133,2.282951807228916,6,2011-12-04 12:01:00
13598,United Kingdom,58,180.17000000000002,1,180.17000000000002,33,3.3560000000000003,47,2011-10-23 14:28:00
13599,United Kingdom,3294,5153.67,21,245.41285714285715,171,2.7971659919028338,1,2011-12-08 16:10:00
13600,United Kingdom,324,219.52,1,219.52,19,3.0642105263157893,312,2011-01-31 15:27:00
13601,United Kingdom,548,693.32,2,346.66,90,1.8624242424242423,45,2011-10-25 17:31:00
13602,United Kingdom,267,428.89,1,428.89,23,2.0608695652173914,65,2011-10-06 11:47:00
13603,United Kingdom,164,164.34,1,164.34,27,2.111851851851852,26,2011-11-13 15:57:00
13606,United Kingdom,279,280.53999999999996,3,93.51333333333332,40,2.2688372093023257,29,2011-11-10 17:46:00
13607,United Kingdom,290,678.01,1,678.01,93,3.150612244897959,40,2011-10-30 16:17:00
13610,United Kingdom,516,1131.88,7,161.69714285714286,165,2.8789823008849558,12,2011-11-27 15:38:00
13611,United Kingdom,766,1171.8,3,390.59999999999997,67,2.35472972972973,89,2011-09-11 14:51:00
13614,United Kingdom,570,1610.46,4,402.615,171,3.7748756218905473,24,2011-11-15 14:47:00
13615,United Kingdom,189,417.69,1,417.69,23,3.387391304347826,319,2011-01-25 08:21:00
13617,United Kingdom,300,544.18,3,181.39333333333332,31,2.789772727272727,40,2011-10-30 13:50:00
13618,United Kingdom,246,177.34,1,177.34,13,1.0353846153846153,174,2011-06-19 11:09:00
13621,United Kingdom,343,213.85,1,213.85,19,1.1289473684210527,117,2011-08-15 08:26:00
13623,United Kingdom,294,747.78,5,149.55599999999998,75,3.594444444444444,31,2011-11-09 12:00:00
13626,United Kingdom,209,257.23,1,257.23,19,2.1405263157894736,253,2011-04-01 10:05:00
13627,United Kingdom,1269,1638.47,5,327.694,84,2.9745652173913046,59,2011-10-11 14:20:00
13629,United Kingdom,4372,7792.36,11,708.3963636363636,28,2.3242372881355933,23,2011-11-16 13:21:00
13630,United Kingdom,1391,2031.78,7,290.2542857142857,51,2.003098591549296,5,2011-12-04 15:16:00
13631,United Kingdom,467,3070.42,11,279.1290909090909,6,6.16090909090909,100,2011-09-01 09:57:00
13632,United Kingdom,1037,2121.27,5,424.254,121,3.1735616438356162,25,2011-11-15 10:51:00
13634,United Kingdom,704,1575.16,5,315.03200000000004,156,3.3305851063829786,33,2011-11-06 13:40:00
13635,United Kingdom,677,1071.03,1,1071.03,62,2.405806451612903,68,2011-10-03 10:55:00
13636,United Kingdom,592,949.12,5,189.824,57,3.785396825396825,37,2011-11-03 10:30:00
13637,United Kingdom,409,810.5,3,270.1666666666667,79,2.365841584158416,52,2011-10-18 13:32:00
13638,United Kingdom,93,122.64,1,122.64,8,2.9925,16,2011-11-24 10:38:00
13639,United Kingdom,800,1033.34,1,1033.34,39,1.443,74,2011-09-26 13:36:00
13642,United Kingdom,173,354.8,1,354.8,57,3.251212121212121,216,2011-05-08 12:34:00
13643,United Kingdom,273,519.44,3,173.14666666666668,24,2.394642857142857,31,2011-11-08 15:37:00
13644,United Kingdom,2067,2624.26,4,656.065,144,3.043013698630137,16,2011-11-23 14:07:00
13645,United Kingdom,158,252.1,1,252.1,5,3.3699999999999997,120,2011-08-11 16:11:00
13647,United Kingdom,895,1678.1200000000001,4,419.53000000000003,65,3.3203797468354432,10,2011-11-30 12:00:00
13649,United Kingdom,139,346.6,2,173.3,23,3.191304347826087,257,2011-03-28 11:51:00
13650,United Kingdom,922,1836.34,6,306.0566666666667,79,3.1525,17,2011-11-23 12:22:00
13651,United Kingdom,33,94.2,2,47.1,6,6.058333333333334,35,2011-11-04 14:59:00
13652,United Kingdom,578,1095.08,3,365.02666666666664,48,3.1233333333333335,46,2011-10-25 08:51:00
13654,United Kingdom,2182,2707.33,6,451.22166666666664,157,2.5266867469879517,43,2011-10-27 16:24:00
13655,United Kingdom,605,932.97,2,466.485,52,3.3296428571428573,114,2011-08-17 14:25:00
13656,United Kingdom,490,379.65,2,189.825,49,1.7189795918367348,165,2011-06-28 10:31:00
13657,United Kingdom,209,382.14,2,191.07,16,2.993125,11,2011-11-29 12:32:00
13658,United Kingdom,1019,2639.17,5,527.8340000000001,91,4.0226851851851855,10,2011-11-30 10:13:00
13659,United Kingdom,894,1573.2,2,786.6,92,3.8291346153846155,206,2011-05-18 12:37:00
13662,United Kingdom,543,897.76,3,299.25333333333333,50,3.2800000000000002,86,2011-09-15 12:04:00
13663,United Kingdom,91,189.47,1,189.47,13,4.5,179,2011-06-13 15:44:00
13666,United Kingdom,41,84.65,3,28.21666666666667,12,3.7416666666666667,60,2011-10-10 15:39:00
13667,United Kingdom,154,305.02,1,305.02,82,2.4348275862068967,149,2011-07-13 15:42:00
13668,United Kingdom,3742,6363.59,21,303.02809523809526,284,2.976063829787234,3,2011-12-07 12:11:00
13669,United Kingdom,237,218.55,2,109.275,9,2.7511111111111113,51,2011-10-20 09:32:00
13670,United Kingdom,282,349.7,1,349.7,25,1.8768,75,2011-09-25 15:25:00
13672,United Kingdom,57,186.39000000000001,2,93.19500000000001,4,4.463333333333334,301,2011-02-11 13:53:00
13673,United Kingdom,119,396.92,2,198.46,47,3.301846153846154,19,2011-11-21 12:11:00
13675,United Kingdom,330,486.82000000000005,2,243.41000000000003,25,1.9028,151,2011-07-11 12:57:00
13678,United Kingdom,924,232.6,1,232.6,16,0.39375,152,2011-07-11 10:14:00
13680,United Kingdom,1936,3722.42,4,930.605,164,2.205230769230769,1,2011-12-08 13:47:00
13681,United Kingdom,360,827.83,4,206.9575,37,2.902456140350877,18,2011-11-22 11:13:00
13682,United Kingdom,10,59.5,1,59.5,3,7.083333333333333,187,2011-06-05 14:06:00
13684,United Kingdom,39,67.23,1,67.23,29,1.7446666666666668,286,2011-02-27 10:13:00
13685,United Kingdom,5056,3119.44,7,445.63428571428574,29,0.7007692307692308,3,2011-12-07 11:41:00
13686,United Kingdom,70,72.0,1,72.0,8,1.1625,183,2011-06-10 09:10:00
13689,United Kingdom,512,910.0,1,910.0,6,1.7,63,2011-10-07 13:21:00
13690,United Kingdom,67,172.25,1,172.25,9,5.972222222222222,59,2011-10-11 15:03:00
13692,United Kingdom,1226,1488.32,3,496.1066666666666,48,2.5984905660377358,25,2011-11-15 11:17:00
13694,United Kingdom,63312,65039.62,50,1300.7924,366,1.5689964788732396,4,2011-12-06 09:32:00
13695,United Kingdom,1603,2504.13,15,166.942,46,2.646888888888889,31,2011-11-08 14:26:00
13697,United Kingdom,177,151.29999999999998,1,151.29999999999998,12,1.3933333333333333,39,2011-11-01 09:14:00
13699,United Kingdom,66,308.58000000000004,1,308.58000000000004,14,6.3064285714285715,155,2011-07-07 16:51:00
13700,United Kingdom,2304,2265.12,10,226.512,139,1.585736040609137,26,2011-11-13 13:00:00
13703,United Kingdom,10,99.5,1,99.5,1,9.95,318,2011-01-25 13:10:00
13704,United Kingdom,1531,2308.06,9,256.4511111111111,111,3.328805970149254,5,2011-12-04 15:13:00
13705,United Kingdom,363,711.86,3,237.28666666666666,25,7.6085714285714285,8,2011-12-02 12:32:00
13706,United Kingdom,189,330.79,1,330.79,20,2.774,303,2011-02-10 09:21:00
13707,United Kingdom,351,806.41,2,403.205,48,4.463333333333334,267,2011-03-17 18:03:00
13708,United Kingdom,306,296.88,1,296.88,49,2.057450980392157,271,2011-03-13 13:46:00
13709,United Kingdom,3516,6328.05,13,486.7730769230769,244,3.551071428571429,4,2011-12-06 10:28:00
13710,United Kingdom,176,180.48,1,180.48,8,1.16625,32,2011-11-08 08:16:00
13711,United Kingdom,140,252.06,2,126.03,11,3.7800000000000002,219,2011-05-05 10:31:00
13712,United Kingdom,352,228.84,1,228.84,10,1.2349999999999999,247,2011-04-07 12:33:00
13715,United Kingdom,563,1079.34,5,215.868,89,2.284761904761905,281,2011-03-03 19:21:00
13716,United Kingdom,138,138.28,1,138.28,21,1.4195238095238094,269,2011-03-15 13:49:00
13717,United Kingdom,1959,1445.01,6,240.835,92,2.0434313725490196,32,2011-11-07 14:13:00
13718,United Kingdom,173,306.55,2,153.275,9,5.529166666666666,246,2011-04-07 13:24:00
13719,United Kingdom,609,1041.68,5,208.336,56,3.266,15,2011-11-24 15:26:00
13720,United Kingdom,501,799.9,4,199.975,42,3.17906976744186,117,2011-08-15 12:46:00
13721,United Kingdom,316,524.14,1,524.14,28,2.8510714285714287,36,2011-11-03 14:05:00
13722,United Kingdom,1401,2375.41,3,791.8033333333333,75,2.8843529411764703,132,2011-07-31 12:44:00
13723,United Kingdom,43,199.85000000000002,1,199.85000000000002,6,5.283333333333333,217,2011-05-06 17:04:00
13725,United Kingdom,806,1980.56,8,247.57,95,4.336057692307692,50,2011-10-21 10:03:00
13726,United Kingdom,1054,1079.6599999999999,2,539.8299999999999,39,1.0761904761904761,39,2011-11-01 10:49:00
13727,United Kingdom,162,333.48,2,166.74,19,2.941,29,2011-11-11 09:46:00
13728,United Kingdom,458,1016.14,6,169.35666666666665,38,5.451746031746032,37,2011-11-03 10:49:00
13730,United Kingdom,488,752.6,2,376.3,38,3.238139534883721,136,2011-07-27 08:35:00
13731,United Kingdom,278,610.59,2,305.295,36,4.2894736842105265,219,2011-05-04 14:33:00
13732,United Kingdom,498,491.86,1,491.86,33,1.58,28,2011-11-11 15:49:00
13735,United Kingdom,1130,2885.2400000000002,4,721.3100000000001,158,4.036377551020408,25,2011-11-15 11:14:00
13736,United Kingdom,497,731.9,2,365.95,166,2.177696335078534,5,2011-12-04 15:19:00
13737,United Kingdom,125,339.59999999999997,1,339.59999999999997,29,3.848666666666667,200,2011-05-23 16:32:00
13739,United Kingdom,54,216.9,1,216.9,3,5.483333333333333,18,2011-11-21 13:35:00
13740,United Kingdom,425,350.75,1,350.75,23,1.5960869565217393,241,2011-04-13 10:32:00
13741,United Kingdom,218,668.4300000000001,3,222.81000000000003,34,5.225588235294118,72,2011-09-29 09:19:00
13742,United Kingdom,1124,3131.02,12,260.91833333333335,200,4.103551401869159,17,2011-11-23 11:07:00
13743,United Kingdom,1776,1341.6,7,191.65714285714284,8,1.1202439024390243,3,2011-12-07 10:09:00
13744,United Kingdom,1249,1156.36,2,578.18,54,1.7072222222222222,95,2011-09-05 15:19:00
13745,United Kingdom,496,300.04,1,300.04,25,0.6456000000000001,162,2011-06-30 16:43:00
13747,United Kingdom,8,79.6,1,79.6,1,9.95,374,2010-12-01 10:37:00
13748,United Kingdom,439,948.25,5,189.65,24,3.9964285714285714,96,2011-09-05 09:45:00
13750,United Kingdom,516,1647.26,5,329.452,20,5.020416666666667,54,2011-10-17 12:16:00
13751,United Kingdom,152,296.25,1,296.25,9,3.5300000000000002,288,2011-02-24 15:56:00
13752,United Kingdom,876,1186.28,6,197.71333333333334,64,3.0701315789473687,124,2011-08-07 14:16:00
13753,United Kingdom,512,741.26,1,741.26,35,1.7942857142857143,288,2011-02-25 12:48:00
13754,United Kingdom,214,282.59999999999997,2,141.29999999999998,11,2.3375,152,2011-07-11 11:51:00
13755,United Kingdom,1264,2161.35,9,240.14999999999998,232,3.0728947368421053,4,2011-12-06 12:26:00
13756,United Kingdom,3188,5189.52,14,370.68,66,2.7371126760563382,2,2011-12-07 16:44:00
13758,United Kingdom,1844,3190.55,7,455.79285714285714,104,3.287948717948718,12,2011-11-28 11:11:00
13759,United Kingdom,287,659.4100000000001,2,329.70500000000004,24,3.3627999999999996,33,2011-11-06 14:47:00
13760,United Kingdom,197,286.79,2,143.395,50,1.984561403508772,54,2011-10-16 16:13:00
13761,United Kingdom,642,1070.65,2,535.325,68,2.9494285714285717,50,2011-10-20 14:01:00
13762,United Kingdom,272,306.72,1,306.72,7,1.26,219,2011-05-05 09:15:00
13763,United Kingdom,728,1714.96,1,1714.96,15,2.598,63,2011-10-07 15:13:00
13764,United Kingdom,932,1521.76,3,507.25333333333333,183,2.7239903846153846,71,2011-09-30 12:03:00
13767,United Kingdom,7322,17220.36,37,465.41513513513513,55,3.713532608695652,2,2011-12-07 15:00:00
13769,United Kingdom,1163,2796.51,10,279.651,73,3.727777777777778,2,2011-12-07 15:08:00
13771,United Kingdom,1477,2634.45,4,658.6125,114,2.6267226890756303,64,2011-10-06 14:18:00
13772,United Kingdom,546,1132.13,3,377.3766666666667,141,2.463898305084746,34,2011-11-06 11:43:00
13774,United Kingdom,192,345.0,1,345.0,22,3.290909090909091,82,2011-09-19 12:06:00
13777,United Kingdom,12897,25977.16,33,787.1866666666666,36,2.269137055837563,1,2011-12-09 12:25:00
13778,United Kingdom,70,178.7,1,178.7,9,3.3,103,2011-08-28 15:25:00
13780,United Kingdom,318,360.01,2,180.005,56,2.5831578947368423,7,2011-12-02 13:49:00
13781,United Kingdom,30,127.84,1,127.84,17,4.557058823529411,251,2011-04-03 12:08:00
13782,United Kingdom,371,912.0,6,152.0,96,3.508521739130435,13,2011-11-27 11:54:00
13784,United Kingdom,2493,2462.79,11,223.89,9,2.6380645161290324,10,2011-11-30 09:33:00
13786,United Kingdom,136,230.39999999999998,1,230.39999999999998,7,1.8928571428571428,367,2010-12-07 13:53:00
13787,United Kingdom,337,309.04,2,154.52,24,2.4777419354838712,76,2011-09-25 12:06:00
13790,United Kingdom,748,348.8,1,348.8,45,0.7717777777777777,4,2011-12-05 15:48:00
13791,United Kingdom,1200,1516.0,2,758.0,7,1.2463636363636363,128,2011-08-04 11:44:00
13792,United Kingdom,92,195.55,2,97.775,13,3.5461538461538464,66,2011-10-04 14:31:00
13798,United Kingdom,23948,37153.85,57,651.8219298245614,113,2.1165329512893982,1,2011-12-08 15:51:00
13799,United Kingdom,402,688.86,2,344.43,32,2.1302564102564103,117,2011-08-15 12:07:00
13800,United Kingdom,331,558.32,1,558.32,33,2.553939393939394,310,2011-02-03 12:27:00
